Sentiment,Tweet
0,"@DrRobertJessel @francalehfeldt @cducsu @_FriedrichMerz @welt Ah, pure sexism. This shows that the Bw's decision was not only appropriate, but necessary."
-1,"@SevSpill @SVPch @MFauchi May I summarize? 1) Germany has problems: The problem is the EU, which is either stupid or incompetent. 2) Switzerland has problems: The EU is obliged to help us cherry pickers, otherwise they are dictators!"
0,"@Cannstatt_VfB @vfbstuttgartbr Yes, he even scored 11 times in one season"
1,"Solitude in Bayern, Germany! 🤗❤️❤️ https://t.co/Y7FT30ThVH"
0,Somewhere in Franconia. https://t.co/UDlzzzOV31
-1,"@Coolombianito @DanielPach6 @Devi_AnaBranco Are you surprised? They spread fake news, call for lunacy and hate people who are more intelligent than themselves. At some point it's enough."
0,"@2020Incognito You have to go to the US, buy some $1000 worth of goods and only pay $30 or so 😁"
0,"twitter break. If you miss me, you can find me at festivals, concerts, on the bus and train, in the daycare center, in the hotel, in the office, on the construction site, in the hospital, in the rehabilitation clinic, in the outdoor pool, at the lake, at the weekly market and in the Supermarket ... ... you know: everywhere."
0,@TichysEinblick That's exactly what Lauterbach does.
0,@soma_ttx fairies now have their own pronoun🧚‍♀️ https://t.co/h88B4rtsxH
0,"@george_orwell3 @SB19581 very cool, Putin has already done that with Schröder...main job #friend"
0,"@jreichelt fact-free rushing, or right-wing extremists do things to right-wing extremists. Reichelt belongs to #achgut"
0,It is simply scandalous that corporations like Shell and RWE are making billions in profits in times of #climatecrisis and war. A #overprofit tax would be the way to go. Then it will also work with the further financing of #9EuroTicket and further relief.
0,"@QuarkDDR Worst consequence? Lauterbach says: viruses, viruses, viruses, wave"
0,What do you actually have to do at the moment in order not to be a Nazi or right-wing person? I'm kind of lost at the moment.
0,"@Ashariiavt it will always happen, but just because it seems that way doesn't mean it is. :) Heads up. 3"
0,Now I'll tell you something that will shock you: You can't just eat fries all the time! ...you have to have mayo with it too.
0,In Denmark you have to eat hot dogs.... What did you guys have today?? https://t.co/wzW9goI1hv
0,"Hobby epidemiologist Kehlmann tells us in the @faznet that wearing #masks is silly, undignified, not healthy. One should overcome the ""disgust at the human face"". Suggest ""The Measurement of Stupidity"" as a new book title. 1/3 https://t.co/zr4IQKNtS0"
0,"@JennyKiwovic No, as well"
-1,@kohn_sylvia @gebi56590926 @GerhardMelichar @KnutOgris I don't know if we'll be able to laugh and see those sparks destroying democracy.
0,"@Karl_Lauterbach She regularly said something like that here, aggressively campaigned for the withdrawal of basic rights from those who were not vaccinated. Regarding the threats: The police checked it and came to the conclusion that there was no threat and advised her to go psych. Help. Apparently right. https://t.co/qLsDARe0l7"
0,@QuarkDDR Rough travel times here. No forgiveness. Can't forget! https://t.co/cXzMfsONyX
0,@haknyeonsballz user jaemifv is the best
0,"@Ann_Waeltin sorry x, but I just saw you at the wine shop and not at the hardware store and then you shxnalled your champagne in the baby seat, even have 1 photo of it! https://t.co/QgTv9fXEPe"
0,"Three examples of how Karl Lauterbach agitated against the unvaccinated in the worst possible way, created a mood and selected them as scapegoats to distract and conceal his perpetration. Later he claims to have been nothing. https://t.co/jXooQ6Gkmz"
-1,@tommyto21041322 World's #1 War Criminal USA!!!
0,"@WilliamDyer82 Additives are my favorite memes, let them see what's in their sauces and what's pumped into meat. ADDITIVES LMAO DIGGA ""I only buy high-quality Aldi cheap meat"""
0,@ElliotStabler92 He already won the war against Iraq and Afghanistan.
0,@LudgerWess @MartinReich5 The cut can be repaired with a little urea solution over the railing.
-1,"@JuliaKloeckner It's really dangerous when authorities and governments themselves spread non-scientific #fake and thus endanger the formation of opinions - also cause damage if the ""recommendations"" are followed, right Mrs. #Klöckner https://t.co/hu1dKzuO59"
0,Isn't he so sure anymore that his re-election will be a walk in the park??? https://t.co/Ryk8hy65n5 https://t.co/k0d0klvNIG
0,Olivier Mira Armstrong ⚔️ https://t.co/ag6lNzD5po
0,"Many of my followers from 2018 are either no longer active, were blocked in time and/or have a new account. I would be happy if we followed each other again. But I'm just as happy about every new follower. #class reunion ‼️Please retweet ‼️"
0,"@Simplyt30596027 there are a lot of them in russia, actually poor guys but they do everything for money."
1,@Jessi69Nrw Super pretty
0,To all #Cardano Stakers out there.. - Single Pool Operator - Operation with 100% green electricity ☘ - 0% margin fee More rewards for you! https://t.co/9x8GtVf6Ob Happy Staking!! #ADA #SUI @adapools_org #stakepool #cryptocurrency #crypto $ADA
0,"@EckerleIsabella In climate research, the fear of hate speech is one of the reasons why worst-case scenarios are glossed over. https://t.co/R9eZlk8ySG"
0,@ schweizok2 my parents and my grandparents still had
0,|ENG| |18+| Daylies - Merchants - Moonshiners - Collectors + Series #twitch #TwitchDE #RedDeadRedemption2 #reddeadonline #RDO https://t.co/ltBP23i5rU
0,I have to admit it shocks me. I always ordered my inks there or other copic materials. Too bad but wish the MAs all the best for the future ♡ #zeichencenter #ebeling #cz77 #copic #zeichenzeug https://t.co/vi1ws0Gspp
0,"@roadtomonke @halb71 I'll answer rather casually now, but I hope that the meaning behind it is understood: Let that be nice!"
0,@KelleAndreas @ZDFheute @BundesregDE @fdp @AfD @Tim_Roehn *... stay true to me
0,@enoli8266 Old I always run in underwear use because it's so embarrassing
0,07/30/2022 19:30:55 ### PERSON ### 2 ### TRAFFIC ACCIDENT PERSON STUCK WL - PICHL BEI WELS Details: https://t.co/hR1XWaLMt9
0,@AlySyyed Transgender
0,Yee-Haw is almost over 😄 https://t.co/LpUQa6Q712
0,"In your place, dear Miri, I would be very, very, very, very quiet! #IHabeMitmachen @micLIBERAL https://t.co/63vB8r7gnu https://t.co/78fEvQXrvi"
0,@n3ll41 @LEhmpunkt Is he now on the Ballweg rail? Clever.
0,"That's how it is...#nuclear power plants #maturity extension pointless! In addition, nobody answers the question of where and when fuel rods should be available at short notice ... but they would be necessary so that the performance of the #nuclear power plants cannot only be stretched in the short term. #fail https://t.co/wL9BeID0Qz"
1,@DieSnegge Everything done right 🥰
0,The Greens are mainly responsible! https://t.co/F3u9ptrR5i
0,"@leseerlaubnis @JFDA_eV Appreciate the work of @JFDA_eV , but I would also like the focus on public recognized and sponsored (!) players. Neubauer, Gümüsay, @Fridays4future, for example - they are uncritically presented in the media, also advertised, have an influence on students and teachers. That's crazy. https://t.co/ufCjhmRizZ"
0,@Cashbro100x satoshi island https://t.co/TL8XlPaGV8
0,"@djuric_zlatko @ronzheimer That won't happen Ukraine will win. America won't let parts of Ukraine go to Russia. According to Blinken's latest talks, Russia will not remain in Ukraine, nor will it keep the Occupied Territories. There's still something really big"
0,"Due to the current situation, I want to tell you something about hate and hate speech on Twitter: Yesterday I wrote a somewhat viral tweet about masks. Taken from everyday life and obviously hit a nerve, otherwise, to be honest, not particularly controversial."
1,"@Notarzt12 @MadameKlatsche @micLIBERAL @te_poztlan That's a very good question. You can probably find the address online then, but you should have tweeted the quotes without an address, I agree."
0,Rademan #B2022Netball https://t.co/M1h3ehkYsz
0,@NilsBSC I swear
0,@PBahners @Sommer97598273 @Arnd_Diringer @NowaboFM There is no right to obey... ever heard of it?
0,@SteinbachErika Is the gas surcharge probably. a hidden war tax?
0,Why aren't we broadcasting this? Perhaps because our industry is faltering even with extremely expensive gas? At least that's what the Chancellor of Austria says. https://t.co/qVGXdeSw9O
1,@world Thank goodness there are still people who think of their country first.
0,"@DJanecek Is not better here in BW. I think every time I visit the RLP home and see a whole squadron of wind turbines, they get it."
0,...except on our own covers. Needless to say! So SPARE us the “collective savings mantra”. https://t.co/9xqVXrBrox
0,@derLeseratz editing has failed!
0,"All political strategists of the responsible parties at the moment: ""Keep your feet still! In a week nobody will be thinking about Lisa Maria Kellermayr.” Lisa Maria Kellermayr and the injustice that happened to her must not be forgotten! Please let's take care of it! 🙏🏼"
1,@ArnKT666 Great picture
0,"@Unkreativer_ Would almost describe it as a phobia Such small dogs on a leash okay, but as soon as it gets bigger or even loose, I get such violent panic attacks"
-1,"@Walnusskipferl @wenig_worte Why wasn't the doctor supported? Neither by the police (“Lisa-Maria Kellermayr felt abandoned by the responsible police authority for a long time”), nor by other people who could have helped her financially (“she could no longer afford the security guard”)."
0,"We face difficult decisions and must do what is necessary. With its hesitant tiki-taka policy on nuclear energy, the federal government has already lost a lot of time because of the Greens."
-1,Islam does not belong to Germany.
0,"If Restle were to say today what he commented on in 2014, he would be defamed as a Putin fan, canceled by the ÖRR and reported on social media until blocked. Of course he doesn't. https://t.co/7xUcipd4Fy"
0,"@arnoklein @girocard The association, better the owners, make sure that restaurateurs and bakers don't accept Visa and Mastercard ""because it's too expensive"". There are thousands of places in Germany that only support Giro-card or only v-pay, maestro and giro... Middle Ages."
-1,@Zolenkan @aPeauBlanche @EHottenroth @drlisamaria An anonymous person using the death of @drlisamaria for their Covid argument is not dyslexic but an asshole.
0,@smhbillie spongebob in french 😭
0,"All the tough men with their fantasies of a warlike, toxically male society suddenly cry a lot because “sanctions also demand something from us.”"
0,The princess and the pauper one fuckkkkkkssssdddddsds https://t.co/zYcfTWtL8e
0,he was also fvggotron! https://t.co/34x6AE1Q7g
0,The Ultimate KIZ Quiz. Play now directly on Twitter.
-1,"Ukraine. Brutally torturing and murdering prisoners of war. That's how low Putin's regime has sunk. Instead of the renaissance of the tsarist empire, we experience the descent of the Russian state into a terrorist regime. All of Russia's neighbors would do well to prepare for the worst."
0,"@GoebelSonja @CBueltemann @EnxhiSeli I was advised while at work rushing to see a patient to find another way because he was carrying water to his house brought back from the source... ""poor"". You can't imagine how I wanted to be a man in this case."
-1,"@drfranksauer For many, the erotic nature of the administrative process should not be underestimated. People like Schmidt, Ben Wisch and Genscher used to pick up the phone or board a plane to act and make decisions. Today one hides behind the administration of an office"
0,@Patrick_Kunkel The good housewife would now have a matching cup and saucer. I don't really belong to that category. https://t.co/K5E61MFmKY
-1,"@freggl70 During a peaceful Corona demonstration in Germany 🇩🇪 The elderly woman was kicked in the upper body while lying on the ground, then pulled backwards across the lawn by two police officers. The original version of the recording... was shortened or manipulated. https://t.co/EqJg4DpjPC"
1,Humorous and funny!
0,"@energisch_ @EisenhutIsidora Yes, it quickly becomes more expensive with memory. And it also depends on the size. Balcony solar with used panels starts at €200 if you install it yourself. Normal is more like 600-1200 €."
0,"@manaf12hassan We no longer live in the Middle Ages where you could die of nail bed inflammation. Vaccination prevents serious progression of the disease and is low-risk. Get vaccinated, don't cry."
0,@OERRBlog Didn't people at the airport in Frankfurt recently lose their jobs because of the finger-wagging sign?
0,I am the master of the chicken game
-1,I can't do any of this anymore
0,@Die_Unitaet @shaispain_ what's that supposed to mean now? I'm just wondering why... why do you feel attacked by something like this?
0,@ReinhardRemfort @BBielendorfer Monobrow of Death. Recommend shaving the bridge of your nose!
0,@DebLindsay58 Beats and also sauerkraut
0,tag me in ur 1:43
0,"""I do not want to annoy you."" Is a soft, ""Actually, I want to spend time with you, but I'm afraid you don't want it."""
0,"@Ansgar_L @Arne1904 @TineMaschine She pulled his tube off, he couldn't cope 🤣"
-1,@LibrumComponere So funny when kids get hurt. You'll be so sorry for your last tweets once you have kids of your own.
0,"@steMue83 @DrPuerner @Karl_Lauterbach No, what everyone interprets."
0,"The climate action of the DFB, which lasts one minute, is whistled at in the Dynamo Dresden stadium. Not far away in Saxon and Bohemian Switzerland, the forest is on fire. #SGD #dynamo #DFBPokal"
0,@henkrenst Yes laughing
0,@4 rung No. Salt. Especially salt.
0,@AndreL88329276 @RitaYaeli That works without Rastas.🤭 https://t.co/Ii9ikH52oC
0,"The gifted populist @Markus_Soeder calls for #fracking in Lower Saxony that is harmful to the climate and the environment, but remains silent on any suggestion as to what contribution Bavaria should make to saving energy and #climate protection. @Umwelthilfe https://t.co/G9CTztHjZ8"
0,"“The Scriptures want a humble reader, one who will honor God’s words with fear and trembling, who will always say, Teach me, teach me, teach me!” Martin Luther, from Table Talk https://t.co /WQUt2bxuo8"
0,"#July 30, 1947: birth of Arnold Schwarzenegger 💪 https://t.co/fsFUYkIVEi"
0,From the current Edeka advertisement. Does Budapest salad still exist or has it been renamed Prague salad because of Orban? It just disgusts me. https://t.co/HvYZqAiM22
0,"GFS: 0,0mm/h 9,2 Grad https://t.co/alMMDTeMdm"
-1,@jreichelt you are such a pathetic guy. Who made you what you are today?
0,At 5:15 p.m. you can see the current defending champion of the Nitro League 🤩 But with a few new faces 👀 Opposite is the second direct climber #low earner 💪 Join us live at https://t.co/Apqc3XPCp5! https://t.co/TqJxko9Tk2
0,Our children were raised to be sheep and then the wolves were allowed into the country. https://t.co/mZlc8Wa68J
0,Believe that Nehammer can only save his chancellorship through the rumor that Sobotka could succeed him.
0,@mamigration The suggestions are only intended for tourists...
-1,"The Bahn @DB_Bahn has two-class service Once a run-of-the-mill customer, once an ex-SPD party leader who denounces colleagues. This is such a clown club. https://t.co/bH3VLQgWlO"
0,@ElvisAJunker @Labrador_iron @popupanna Right. It always says 11 letters because it's a crossword puzzle. How do I get only 9? I must have been mentally deranged
0,"@buchischnubbel 51 more sleeps, then I'll be there too. 😍"
0,"#S75 Due to a signal disruption in #Gehrenseestrasse, there are delays and cancellations."
-1,"@Karl_Lauterbach No... the state must stop inciting people against each other. What about the people who took their own lives, who were scared of the future because they thought they were doing their hip ""we're all going to die"" policy? 😡😡 #Lauterbach Throw out immediately"
1,Hallelujah!!  Amen!! https://t.co/KW2QUT7ikJ
0,Klaus Schwab and Bill Gates colourised: https://t.co/ip437zknt6
0,Painted a bit....Chicken 🐔 https://t.co/frO4ZLofHp
0,Now do something. It's unbearable @VfL_Wolfsburg #fccw
0,"What shoud that? Now the brother of the @Bundeskanzler Dr Jens Scholz also speaks up, bashed KL and gives wacky fantasies of infection in the world on paper. Couldn't invent. #covidisnotover #omicronmildmyAss #LongCovidKids https://t.co/C8OaIR7P3Y"
0,"The parties roll over themselves with proposals on how to help citizens in the crisis. They fear the wrath of the streets in Berlin even more than Putin. What, so the anxious question, if the German picks up other strings again? Is it soon? https://t.co/hGR4189222"
0,@alterhesse neither do I....
-1,"@Libra08101 Anyone who takes a gun to a street fight isn't cool, it's a pussy"
0,Give the goal to juli hdrmp ehhh... 🙄🙄
0,"@Dave_Kay @dyfustic If you have #morals, you can't actually become politically successful..."
0,"@popupanna I don't know of any for me, but there is one thing that I've only heard from my mother or grandma (from Silesia) in my whole life: Tunzebettel Name for a small pillow."
1,@Liivyli I'm just waiting for you! 😘
0,Potatoes from own harvest. Why dinosaur nuggets? Because I wanted her! https://t.co/Qp0PuEPaQb
0,A train driver does not point out the obligation to wear a mask with the necessary German seriousness - the villain must be found immediately and removed from service. Ekelpakekt @PBahners and others love it. But historical comparisons are out of the question. https://t.co/u6o0hQWpXM
0,"@blauekastanie No plan, but if you have the time and desire, we'll meet at 9 p.m. at Edeka on Bergmannstrasse for shopping"
0,"@Karl_Lauterbach Dear Mr. Lauterbach, I beg you from the bottom of my heart not to jump on this train. As health minister, it would have been your job to stem the division that inevitably leads to hate speech. Your tweet continues to stir up hatred. You could still stop it."
1,"@MichaelJanHH @bopp_viktor @LutzWieczorek @biggyyyyyyy And that's the beauty of our country. We are allowed to think differently and even argue. It's good that we can at least discuss with you, albeit with little consensus. Have a nice evening"
0,@PMeisenstein I haven't recovered and still have immune protection. Innate and additionally strengthened by a reasonably healthy lifestyle.
0,"@NowaboFM @DB_Bahn @Karl_Lauterbach It's reasonable to want to keep public transport impartial. But specifying it in this way, so that it becomes very clear who is responsible for it, is simply a request for the public to find this individual."
0,@DavidNeedsHugs i want a normal tl with which i can sometimes sit in the living room https://t.co/zV6YeIlPaX
0,@FTausendwasser @erdjohann Maybe in the theo bubble
0,@Hirncabrio apple patches. 😂🤭👍👍
0,"@Megalom75864148 @Bundeskanzler Jupp, he has one in his tea"
0,@NurderK @werderbremen https://t.co/qEgaXnXhKh and another one in the south of the republic.
0,Amogus Schmogus! https://t.co/IX5tmG80Te Live Now!
-1,@Honki5796 You don't say things like that.
0,monday first again the 1st trip sucked off because of weeds 😊
-1,"@Tsaagan1 @GraefinWurstula @SylK1966 Typical swagger. Because people do not live the pure doctrine (neither do I), all are hypocrites. What a stupid #pack, right?"
0,"@miriam_vollmer @Danny_Kaubisch @TGBahr @MStruppi @helgelindh Apples and pears. On the one hand old media on the decline, on the other new media that have to fight for their place."
0,@fuuckdupmind Ok candle is on
0,@RiotGoku @Sissorstream @rcadia_official @zoll_info @Autophil_lol @LPGjustJohnny @kernustv @Pixavislol @LoLSola We don't ride with @Mori09TV
0,@polenz_r @GrimmVeronika We have had bad experiences with solos. Who is preventing politicians from charging energy solos that are no longer required as XY solos?
0,@veressenlucio almost laughed😂
0,Frederick Abberline 🎥 From Hell #JohnnyDepp #FromHell https://t.co/0ABwdUHj6K
0,xdddddddddddddddddd Auto de Kobein 7º Kobein 8º https://t.co/03IP1w48Or
0,"@KleinCool @elhotzo There is also a ""correct"" Höffner version of Kerkeling. https://t.co/145iO0u1ZV"
-1,@helgelindh death list? Otherwise is everything fresh with you? You are a BTag MP. You really need help. Or you finally learn to live up to your responsibilities. Your tweets are unspeakable and are not a testimony of intelligence.
0,"Ex-CIA boss: Ukraine's victory is ""increasingly likely"" https://t.co/q6pAV2y0bC via @ntvde #Blog1600Penn #StandWithUkraine"
0,@cuteasshelll feel like writing
0,Your how many acc. is your current one? I'll start: It's my third.
0,@paderboy01 @welt Europe can do well without the EU
0,@_meB0 5 minutes of silent stairs for this 2/10 fail! ☝🏻
0,@smoIwitch Malsf..
0,@123Lenchen For you too Marlene💙🌹🥂
0,Van Gogh - Shots in the Wheat Field | Documentary HD | ARTE https://t.co/Epg6sDWwp5 via @YouTube
-1,"@kevinferrex @Storch_i @GregorGysi @welt @watson_de And if the left doesn't sell so much Putin propaganda, I'll be very happy about a 🟢🔴🔴 coalition. Unfortunately, it seems to me that the left is digging its own grave. A loss for all Germans. So probably many moderate links will switch to the 🟢."
0,I am taken with you during and after
0,"@mboudry @WattisDuurzaam Duitse energiewende , right a real catastrophe due to stupid green decisions ... Return to brown cabbage ..."
0,@visualsbykoech gm Koech
0,"72 hours around, no reasons, no perspective. https://t.co/vT3zdzXEbV https://t.co/H25KP3hi5W"
0,I would give it to Blauen with all my heart. Despite my love for #VfB #SVKSGF
-1,"Not that cross posts were ever guilty of any closeness to the reality that surrounds us all, but still: AGAINST WHICH CORONA MEASURES THEY ARE DEMONSTRATING TO THE FUCK THEY ARE ALL Abolished!! https://t.co/OSnrFkr2EW"
0,@Tob_Sch The constant fear of getting infected. The socially and emotionally very challenging SuS. The lack of solidarity in society.
0,@kopfkaputt0 For you I'm going to ner zaziki sauce
0,are you dm or rossmann girls
